address,price,bed,bath,sq_ft,acres,hoa,garages,pool,land,city_id,city_name
"12728 Bristow Rd, Nokesville, VA 20181","$770,000",4,3,"2,524",3.96 acre lot,N/A,2,True,False,29160,Windy Hill
"9155 French Ford Dr, Nokesville, VA 20181","$3,000,000",N/A,N/A,—,108 acre lot,N/A,N/A,False,True,29160,Windy Hill
"8740 Classic Lakes Way, Nokesville, VA 20181","$1,199,999",4,4.5,"6,524",N/A,N/A,3,False,False,29160,Windy Hill
"8736 Classic Lakes Way, Manassas, VA 20112","$1,237,415",5,5.5,"6,236",1 acre lot,$91 hoa,3,False,False,29160,Windy Hill
"8740 Classic Lakes Way, Manassas, VA 20112","$1,199,999",4,4.5,"6,236",1 acre lot,$91 hoa,3,False,False,29160,Windy Hill
"9801 Alydar Ct, Nokesville, VA 20181","$1,275,999",4,3.5,"5,002",10 acre lot,$204 hoa,2,False,False,29160,Windy Hill
"705 Laurelwood Condos, Wintergreen Resort, VA 22967","$255,000",2,2,972,N/A,$417 hoa,N/A,True,False,35594,Wintergreen
"1610 Overlook Condos, Wintergreen Resort, VA 22967","$425,000",2,2,"1,283",N/A,$550 hoa,N/A,True,False,35594,Wintergreen
"87 Firtree Dr, Wintergreen, VA 22967","$519,900",4,3,"2,296",0.73 acre lot,$181 hoa,N/A,True,False,35594,Wintergreen
"380 Blackrock Cir, Wintergreen, VA 22967","$2,590,000",6,5.5,"4,217",0.64 acre lot,$181 hoa,N/A,True,False,35594,Wintergreen
"29 Trillium Close Unit A29, Wintergreen Resort, VA 22967","$425,000",4,3.5,"2,412",N/A,$417 hoa,2,False,False,35594,Wintergreen
"1473 Ledges Condos, Wintergreen Resort, VA 22967","$579,000",3,3,"1,500",N/A,N/A,N/A,False,False,35594,Wintergreen
"1525 Cliffs Condos, Wintergreen Resort, VA 22967","$230,000",1,2,851,N/A,N/A,N/A,False,False,35594,Wintergreen
"740 Laurelwood Condos, Wintergreen Resort, VA 22967","$249,000",2,2,936,N/A,N/A,N/A,False,False,35594,Wintergreen
"736 Laurelwood Condos, Roseland, VA 22967","$155,000",1,1,648,N/A,N/A,N/A,False,False,35594,Wintergreen
"482 Three Ridges Condos, Wintergreen Resort, VA 22967","$179,000",1,1,648,N/A,N/A,N/A,False,False,35594,Wintergreen
"476 Three Ridges Condos, Wintergreen, VA 22967","$177,000",1,1,648,N/A,N/A,N/A,False,False,35594,Wintergreen
"1410 Highlands Condos, Wintergreen, VA 22967","$525,000",3,3,"1,550",N/A,N/A,N/A,False,False,35594,Wintergreen
"107 Eagles Ct Condos #107, Wintergreen Resort, VA 22967","$268,500",2,1.5,784,N/A,N/A,N/A,False,False,35594,Wintergreen
"30 Stony Cove Ln, Wintergreen, VA 22967","$489,500",3,3,"2,181",N/A,N/A,N/A,False,False,35594,Wintergreen
"16 Ridge Ln, Wintergreen Resort, VA 22967","$679,000",4,3,"2,571",N/A,N/A,N/A,False,False,35594,Wintergreen
"1921 High Ridge Pl Condos, Wintergreen Resort, VA 22967","$425,000",2,2,"1,340",N/A,N/A,N/A,False,False,35594,Wintergreen
"752 Laurelwood, Roseland, VA 22967","$160,000",1,1,648,N/A,N/A,N/A,False,False,35594,Wintergreen
"195 White Oak Dr, Roseland, VA 22967","$399,900",3,2,"1,680",N/A,N/A,N/A,False,False,35594,Wintergreen
"589 Pedlars Edge Dr, Wintergreen Resort, VA 22967","$514,900",4,2.5,"2,300",N/A,N/A,N/A,False,False,35594,Wintergreen
"2052 Stone Ridge Condos, Wintergreen, VA 22967","$142,000",1,1,384,N/A,N/A,N/A,False,False,35594,Wintergreen
"145 Firtree Dr, Wintergreen Resort, VA 22967","$449,000",3,2.5,"1,972",N/A,N/A,N/A,False,False,35594,Wintergreen
"3228 North Ridge Condos, Wintergreen Resort, VA 22967","$195,000",1,2,746,N/A,N/A,N/A,False,False,35594,Wintergreen
"3204 North Ridge Condos, Wintergreen Resort, VA 22967","$210,000",1,2,746,N/A,N/A,N/A,False,False,35594,Wintergreen
"16 Chestnut Ln, Wintergreen Resort, VA 22967","$385,000",3,1.5,"1,504",N/A,N/A,N/A,False,False,35594,Wintergreen
"2225 Tanners Ridge Condos, Wintergreen Resort, VA 22967","$192,000",1,1,615,N/A,N/A,N/A,False,False,35594,Wintergreen
"1584 Vistas, Roseland, VA 22967","$420,000",2,2,"1,248",N/A,N/A,N/A,False,False,35594,Wintergreen
"102 Devils Knob Loop, Wintergreen Resort, VA 22967","$675,000",3,2.5,"2,556",N/A,N/A,N/A,False,False,35594,Wintergreen
"1637 Overlook Condos, Wintergreen Resort, VA 22967","$479,000",2,2,"1,283",N/A,N/A,N/A,False,False,35594,Wintergreen
"714 Laurelwood Condos, Wintergreen Resort, VA 22967","$209,500",2,2,936,N/A,N/A,N/A,False,False,35594,Wintergreen
"589 Pedlars Edge Dr, Roseland, VA 22967","$514,900",4,2.5,"2,300",N/A,N/A,N/A,False,False,35594,Wintergreen
"446 Three Ridges Condos, Wintergreen Resort, VA 22967","$229,900",2,2,852,N/A,N/A,N/A,False,False,35594,Wintergreen
"758 Laurelwood Condos, Wintergreen Resort, VA 22967","$175,000",1,1,648,N/A,N/A,N/A,False,False,35594,Wintergreen
"786 Laurelwood Condos, Wintergreen, VA 22967","$225,000",2,2,936,N/A,N/A,N/A,False,False,35594,Wintergreen
"712 Laurelwood Condos, Wintergreen Resort, VA 22967","$165,000",1,1,648,N/A,N/A,N/A,False,False,35594,Wintergreen
"1584 Vistas Condos, Wintergreen Resort, VA 22967","$420,000",2,2,"1,248",N/A,N/A,N/A,False,False,35594,Wintergreen
"1023 Devils Knob Loop, Wintergreen Resort, VA 22967","$644,000",3,3,"2,367",N/A,N/A,N/A,False,False,35594,Wintergreen
"25 Devils Bnd, Wintergreen Resort, VA 22967","$479,500",3,2,"1,448",N/A,N/A,N/A,False,False,35594,Wintergreen
"2061 Stone Ridge Condos #2061, Wintergreen Resort, VA 22967","$295,000",3,3,"1,400",N/A,N/A,N/A,False,False,35594,Wintergreen
"905 Diamond Hl, Wintergreen, VA 22967","$235,900",1,1,800,N/A,N/A,N/A,False,False,35594,Wintergreen
"763 Laurelwood Condos #763, Wintergreen Resort, VA 22967","$259,000",2,2,972,N/A,N/A,N/A,False,False,35594,Wintergreen
"1836 High Ridge Ct Condos #1836, Wintergreen Resort, VA 22967","$725,000",4,4,"2,076",N/A,N/A,N/A,False,False,35594,Wintergreen
"93 Tyro Ln, Roseland, VA 22967","$1,249,000",5,5,"4,936",N/A,$172 hoa,N/A,True,False,35594,Wintergreen
"1622 Overlook Condos, Wintergreen Resort, VA 22967","$415,000",2,2,"1,283",N/A,$550 hoa,N/A,True,False,35594,Wintergreen
"100 North Rock Tree Ln, Wintergreen Resort, VA 22967","$529,000",3,2,"1,513",0.69 acre lot,$181 hoa,N/A,True,False,35594,Wintergreen
"1531 Cliffs Condos, Wintergreen Resort, VA 22967","$425,000",2,2,"1,246",N/A,$523 hoa,N/A,False,False,35594,Wintergreen
"38 Firtree Dr, Wintergreen, VA 22967","$399,000",2,2,"1,357",0.47 acre lot,$181 hoa,N/A,True,False,35594,Wintergreen
"2025 Stone Ridge Condos, Wintergreen, VA 22967","$278,678",3,3,"1,400",N/A,N/A,N/A,False,False,35594,Wintergreen
"2049 Stone Ridge Condos, Wintergreen Resort, VA 22958","$289,000",3,3,"1,332",N/A,N/A,N/A,False,False,35594,Wintergreen
"234 Timbers Condos, Wintergreen Resort, VA 22967","$147,000",1,1,405,N/A,N/A,N/A,False,False,35594,Wintergreen
"116 East Catoctin Dr, Wintergreen Resort, VA 22967","$49,500",N/A,N/A,—,N/A,N/A,N/A,False,True,35594,Wintergreen
"688 Shamokin Springs Trl Trl, Wintergreen, VA 22958","$43,500",N/A,N/A,—,N/A,N/A,N/A,False,True,35594,Wintergreen
"37 Coopers Vantage, Wintergreen Resort, VA 22967","$49,000",N/A,N/A,—,N/A,N/A,N/A,False,True,35594,Wintergreen
"107 Chestnut Ln, Wintergreen Resort, VA 22967","$34,500",N/A,N/A,—,N/A,N/A,N/A,False,True,35594,Wintergreen
"25 Fernwood Ct, Wintergreen Resort, VA 22967","$120,000",N/A,N/A,—,N/A,N/A,N/A,False,True,35594,Wintergreen
"95 Hanging Rock Ln, Wintergreen Resort, VA 22967","$55,000",N/A,N/A,—,N/A,N/A,N/A,False,True,35594,Wintergreen
"80 Beech Dr, Wintergreen, VA 22958","$62,000",N/A,N/A,—,N/A,N/A,N/A,False,True,35594,Wintergreen
"91 Shamokin Springs Trl, Wintergreen, VA 22958","$74,000",N/A,N/A,—,N/A,N/A,N/A,False,True,35594,Wintergreen
"25 Stony Cove Ln, Wintergreen Resort, VA 22967","$28,000",N/A,N/A,—,N/A,N/A,N/A,False,True,35594,Wintergreen
"107 Firtree Dr, Wintergreen Resort, VA 22967","$75,000",N/A,N/A,—,N/A,N/A,N/A,False,True,35594,Wintergreen
"455 Laurel Springs Dr, Wintergreen Resort, VA 22967","$39,975",N/A,N/A,—,N/A,N/A,N/A,False,True,35594,Wintergreen
"TBD Shamokin Springs Trl, Wintergreen Resort, VA 22967","$49,900",N/A,N/A,—,N/A,N/A,N/A,False,True,35594,Wintergreen
"67 Dogwood Rd, Wintergreen Resort, VA 22967","$49,900",N/A,N/A,—,N/A,N/A,N/A,False,True,35594,Wintergreen
"22 Summit Cir, Wintergreen Resort, VA 22967","$114,500",N/A,N/A,—,N/A,N/A,N/A,False,True,35594,Wintergreen
"7 & 23 Wolftrap Ln, Wintergreen Resort, VA 22967","$199,500",N/A,N/A,—,N/A,N/A,N/A,False,True,35594,Wintergreen
"421 Blackrock Dr, Wintergreen Resort, VA 22967","$55,900",N/A,N/A,—,N/A,N/A,N/A,False,True,35594,Wintergreen
"00 Blackrock Cir, Wintergreen Resort, VA 22967","$89,987",N/A,N/A,—,N/A,N/A,N/A,False,True,35594,Wintergreen
"1331 Laurel Springs Rd, Wintergreen Resort, VA 22967","$68,000",N/A,N/A,—,N/A,N/A,N/A,False,True,35594,Wintergreen
"11 Fairway Oaks Ln, Wintergreen, VA 22958","$41,500",N/A,N/A,—,N/A,N/A,N/A,False,True,35594,Wintergreen
"150 Shamokin Springs Trl, Wintergreen Resort, VA 22967","$29,500",N/A,N/A,—,N/A,N/A,N/A,False,True,35594,Wintergreen
"32 Laurel Rdg, Wintergreen, VA 22958","$45,000",N/A,N/A,—,N/A,N/A,N/A,False,True,35594,Wintergreen
"340 Chestnut Pl, Wintergreen Resort, VA 22967","$150,000",N/A,N/A,—,N/A,N/A,N/A,False,True,35594,Wintergreen
"355 Devils Knob Loop, Wintergreen, VA 22958","$59,000",N/A,N/A,—,N/A,N/A,N/A,False,True,35594,Wintergreen
"117 Fairway Oaks Ln, Wintergreen Resort, VA 22967","$48,500",N/A,N/A,—,N/A,N/A,N/A,False,True,35594,Wintergreen
"8020 Rock Switch Rd, Wise, VA 24293","$174,900",4,2,"1,680",1.06 acre lot,N/A,2,False,False,21034,Wise
"7231 Rocky Fork Rd, Wise, VA 24293","$43,000",2,2,"1,978",0.69 acre lot,N/A,N/A,False,False,21034,Wise
"9734 Palmetto Rd, Wise, VA 24293","$365,000",3,2,"2,130",4 acre lot,N/A,N/A,False,False,21034,Wise
"7311 Rocky Fork Rd, Wise, VA 24293","$309,000",4,2,"1,860",17.4 acre lot,N/A,4,False,False,21034,Wise
"6192 Hurricane Rd, Wise, VA 24293","$135,000",3,1.5,"1,952",0.4 acre lot,N/A,N/A,False,False,21034,Wise
"955 Beechtree Rd, Wise, VA 24293","$420,000",6,3,"3,808",N/A,N/A,N/A,False,False,21034,Wise
"503 Spring Ave, Wise, VA 24293","$160,000",3,2.5,"1,800",N/A,N/A,N/A,False,False,21034,Wise
"7362 Jim Faust Rd, Wise, VA 24293","$950,000",3,2.5,"2,800",N/A,N/A,N/A,False,False,21034,Wise
"7503 Strawberry Mountain Rd, Wise, VA 24293","$250,000",3,1,"1,886",N/A,N/A,N/A,False,False,21034,Wise
"708 Gilliam St, Wise, VA 24293","$182,000",3,2,"1,660",N/A,N/A,N/A,False,False,21034,Wise
"6802 Lockwood Dr, Wise, VA 24293","$194,333",3,2,"1,718",N/A,N/A,N/A,False,False,21034,Wise
"304 Spring Ave, Wise, VA 24293","$110,000",2,1,"1,056",N/A,N/A,N/A,False,False,21034,Wise
"Tbd Highland St, Wise, VA 24293","$17,500",N/A,N/A,—,N/A,N/A,N/A,False,True,21034,Wise
"Tbd Cranes Nest Rd Rd, Coeburn, VA 24230","$35,000",N/A,N/A,—,N/A,N/A,N/A,False,True,21034,Wise
"Tbd Orby Cantrell Hwy, Pound, VA 24279","$60,000",N/A,N/A,—,N/A,N/A,N/A,False,True,21034,Wise
"Tbd Orchard Ln, Wise, VA 24293","$45,500",N/A,N/A,—,N/A,N/A,N/A,False,True,21034,Wise
"00 Coeburn Mountain Rd, Wise, VA 24293","$59,000",N/A,N/A,—,N/A,N/A,N/A,False,True,21034,Wise
"TBD Greenwood Cir, Wise, VA 24293","$29,777",N/A,N/A,—,N/A,N/A,N/A,False,True,21034,Wise
"Tbd Us Hwy 23, Wise, VA 24293","$350,000",N/A,N/A,—,N/A,N/A,N/A,False,True,21034,Wise
"Tbd Hall Avenue Ave SW, Wise, VA 24293","$40,000",N/A,N/A,—,N/A,N/A,N/A,False,True,21034,Wise
"150 New Melrose St, Coeburn, VA 24230","$689,995",5,3.5,"3,300",4 acre lot,N/A,N/A,False,False,21034,Wise
"11811 Central St, Coeburn, VA 24230","$127,500",3,1,"1,580",0.65 acre lot,N/A,N/A,False,False,21034,Wise
"618 Dutch Ave, Coeburn, VA 24230","$185,000",3,2,"1,590",1 acre lot,N/A,N/A,False,False,21034,Wise
"608 Dutch Ave, Coeburn, VA 24230","$120,000",3,2,"1,296",0.8 acre lot,N/A,N/A,False,False,21034,Wise
"500 Ridge Ave, Norton, VA 24273","$580,000",4,3,"3,967",7.75 acre lot,N/A,N/A,False,False,21034,Wise
"6430 Hoot Owl Hollow Rd, Norton, VA 24273","$239,000",4,3,"1,440",1.3 acre lot,N/A,N/A,False,False,21034,Wise
"616 Kiser Ave, Coeburn, VA 24230","$165,000",3,1.5,"1,970",N/A,N/A,N/A,False,False,21034,Wise
"4183 Stone Mountain Rd, Coeburn, VA 24230","$185,000",2,1,"1,100",N/A,N/A,N/A,False,False,21034,Wise
"4235 Kiser Rd, Coeburn, VA 24230","$275,000",3,2,"2,500",N/A,N/A,N/A,False,False,21034,Wise
"726 Virginia Ave Ave, Norton, VA 24273","$80,000",2,1,"1,406",N/A,N/A,N/A,False,False,21034,Wise
"420 Poplar St, Norton, VA 24273","$180,000",3,2,"1,735",N/A,N/A,N/A,False,False,21034,Wise
"903 Virginia Ave, Norton, VA 24273","$77,000",5,3,"3,842",N/A,N/A,N/A,False,False,21034,Wise
"110 Little League Rd, Coeburn, VA 24230","$225,000",3,2,"1,176",N/A,N/A,N/A,False,False,21034,Wise
"9823 Hollyfield Rd, Pound, VA 24279","$150,000",3,2,"1,849",N/A,N/A,N/A,False,False,21034,Wise
"233 Chestnut St, Norton, VA 24273","$294,975",4,2,"2,565",N/A,N/A,N/A,False,False,21034,Wise
"5750 North Fork Rd, Pound, VA 24279","$70,000",2,1,"1,084",N/A,N/A,N/A,False,False,21034,Wise
"18 11th St, Norton, VA 24273","$165,000",3,2,"1,312",N/A,N/A,N/A,False,False,21034,Wise
"TBD Guest River Rd Unit NA, Norton, VA 24273","$16,000",N/A,N/A,—,N/A,N/A,N/A,False,True,21034,Wise
"0 Essex Rd, Coeburn, VA 24230","$8,500",N/A,N/A,—,N/A,N/A,N/A,False,True,21034,Wise
"Tbd 1st St, Norton, VA 24273","$20,000",N/A,N/A,—,N/A,N/A,N/A,False,True,21034,Wise
"9622 Counsellor Dr NW, Vienna, VA 22181","$1,159,000",4,2.5,"2,649",0.28 acre lot,$13 hoa,N/A,False,False,26843,Wolf Trap
"1295 Colvin Forest Dr, Vienna, VA 22182","$1,180,000",6,3.5,"2,680",0.97 acre lot,N/A,N/A,False,False,26843,Wolf Trap
"1805 Mcguire Ct, Vienna, VA 22182","$1,325,000",4,3,"1,729",0.79 acre lot,N/A,2,True,False,26843,Wolf Trap
"9617 Savannah Crossing Ct, Vienna, VA 22182","$1,599,900",5,4.5,"5,600",0.32 acre lot,$88 hoa,2,False,False,26843,Wolf Trap
"1681 Drewlaine Dr, Vienna, VA 22182","$1,999,000",5,4.5,"5,204",0.36 acre lot,$46 hoa,2,False,False,26843,Wolf Trap
"9504 Broome Ct, Vienna, VA 22182","$1,295,000",5,3.5,"3,460",N/A,N/A,N/A,False,False,26843,Wolf Trap
"1337 Beulah Rd, Vienna, VA 22182","$3,799,500",7,7.5,"10,470",N/A,N/A,N/A,False,False,26843,Wolf Trap
"508 Nelson Dr NE, Vienna, VA 22180","$3,199,999",6,6.5,"6,528",N/A,N/A,N/A,False,False,26843,Wolf Trap
"1716 Saddle Ridge Ct, Vienna, VA 22182","$1,190,000",5,4,"3,242",N/A,N/A,N/A,False,False,26843,Wolf Trap
"9724 Middleton Ridge Rd, Vienna, VA 22182","$1,750,000",5,4.5,"6,006",N/A,N/A,N/A,False,False,26843,Wolf Trap
"9518 Center St, Vienna, VA 22181","$999,000",4,3,"1,786",N/A,N/A,N/A,False,False,26843,Wolf Trap
"9437 Old Courthouse Rd, Vienna, VA 22182","$2,398,500",6,5.5,"7,107",N/A,N/A,N/A,False,False,26843,Wolf Trap
"9808 Kohoutek Ct, Vienna, VA 22182","$1,475,000",4,3.5,"3,000",N/A,N/A,N/A,False,False,26843,Wolf Trap
"1837 Saint Boniface St, Vienna, VA 22182","$1,049,000",4,3,"2,139",N/A,N/A,N/A,False,False,26843,Wolf Trap
"9012 Avis Ct, Vienna, VA 22182","$1,525,000",4,4,"3,767",N/A,N/A,N/A,False,False,26843,Wolf Trap
"1471 Carrington Ridge Ln, Vienna, VA 22182","$1,889,000",5,4.5,"6,061",N/A,N/A,N/A,False,False,26843,Wolf Trap
"1834 Elgin Dr, Vienna, VA 22182","$2,295,000",5,4.5,"6,150",N/A,N/A,N/A,False,False,26843,Wolf Trap
"1662 Trap Rd, Vienna, VA 22182","$2,149,900",5,4.5,"5,328",N/A,N/A,N/A,False,False,26843,Wolf Trap
"1517 Tuba Ct, Vienna, VA 22182","$1,599,000",5,4,"4,295",N/A,N/A,N/A,False,False,26843,Wolf Trap
"9408 Old Courthouse Rd, Vienna, VA 22182","$3,450,000",5,7,"7,479",N/A,N/A,N/A,False,False,26843,Wolf Trap
"2007 Spring Branch Dr, Vienna, VA 22181","$1,999,999",6,5.5,"7,128",N/A,N/A,N/A,False,False,26843,Wolf Trap
"10236 Lawyers Rd, Vienna, VA 22181","$1,295,000",4,2.5,"3,360",N/A,N/A,N/A,False,False,26843,Wolf Trap
"9941 Lawyers Rd, Vienna, VA 22181","$3,250,000",6,7.5,"9,765",N/A,N/A,N/A,False,False,26843,Wolf Trap
"1729 Beulah Rd, Vienna, VA 22182","$2,490,000",7,5.5,"8,452",N/A,N/A,N/A,False,False,26843,Wolf Trap
"1321 Hunter Mill Rd, Vienna, VA 22182","$3,290,000",7,6.5,"10,040",N/A,N/A,N/A,False,False,26843,Wolf Trap
"1767 Proffit Rd, Vienna, VA 22182","$2,799,900",7,7.5,"7,189",N/A,N/A,N/A,False,False,26843,Wolf Trap
"9005 Ridge Ln, Vienna, VA 22182","$2,499,000",6,6.5,"6,398",N/A,N/A,N/A,False,False,26843,Wolf Trap
"10602 Leesburg Pike, Vienna, VA 22182","$2,900,000",7,5,"6,025",N/A,N/A,N/A,False,False,26843,Wolf Trap
"10600 Leesburg Pike, Vienna, VA 22182","$2,750,000",7,5,"6,025",N/A,N/A,N/A,False,False,26843,Wolf Trap
"10518 Leesburg Pike, Vienna, VA 22182","$2,750,000",7,5,"4,225",N/A,N/A,N/A,False,False,26843,Wolf Trap
"1489 Broadstone Pl, Vienna, VA 22182","$1,974,000",5,4.5,"6,049",N/A,N/A,N/A,False,False,26843,Wolf Trap
"1615 Crowell Rd, Vienna, VA 22182","$1,300,000",N/A,N/A,—,N/A,N/A,N/A,False,True,26843,Wolf Trap
"9338 Campbell Rd, Vienna, VA 22182","$2,500,000",N/A,N/A,—,N/A,N/A,N/A,False,True,26843,Wolf Trap
"14598 Marr Ct, Woodbridge, VA 22193","$648,800",4,2.5,"2,657",N/A,$46 hoa,2,False,False,26845,Woodbridge
"2593 Eastbourne Dr, Woodbridge, VA 22191","$424,900",3,2.5,"1,540",N/A,$240 hoa,N/A,True,False,26845,Woodbridge
"5366 Seneca Ct, Woodbridge, VA 22193","$575,000",3,2.5,"2,142",N/A,N/A,N/A,False,False,26845,Woodbridge
"2907 Chinkapin Oak Ln #245, Woodbridge, VA 22191","$399,900",3,3.5,"2,108",N/A,$299 hoa,N/A,True,False,26845,Woodbridge
"1720 Faversham Way, Woodbridge, VA 22192","$680,000",4,3.5,"3,166",N/A,$230 hoa,2,False,False,26845,Woodbridge
"4439 Starling Ct, Woodbridge, VA 22193","$339,000",3,2.5,"2,018",N/A,N/A,N/A,False,False,26845,Woodbridge
"3025 Bromley Ct, Woodbridge, VA 22192","$530,000",3,3,"2,298",N/A,N/A,N/A,False,False,26845,Woodbridge
"15030 Alabama Ave, Woodbridge, VA 22191","$535,000",4,2,"1,296",N/A,N/A,N/A,False,False,26845,Woodbridge
"6305 Thin Leaf Pl, Woodbridge, VA 22193","$600,000",3,3.5,"2,359",N/A,N/A,N/A,False,False,26845,Woodbridge
"17107 Gibson Mill Rd, Dumfries, VA 22026","$449,900",3,3.5,"1,535",N/A,N/A,N/A,False,False,26845,Woodbridge
"15506 Chicacoan Dr, Woodbridge, VA 22191","$610,000",3,3.5,"2,826",N/A,N/A,N/A,False,False,26845,Woodbridge
"14365 Salsbury Ct, Woodbridge, VA 22193","$520,000",3,3,"1,498",N/A,N/A,N/A,False,False,26845,Woodbridge
"2206 Greywing St, Woodbridge, VA 22191","$549,000",4,3.5,"2,173",N/A,N/A,N/A,False,False,26845,Woodbridge
"4421 Hendricks Dr, Woodbridge, VA 22193","$499,900",5,3,"1,900",N/A,N/A,N/A,False,False,26845,Woodbridge
"13297 Osage Dr, Woodbridge, VA 22193","$625,000",4,2.5,"2,341",N/A,N/A,N/A,False,False,26845,Woodbridge
"12202 Derriford Ct, Woodbridge, VA 22192","$525,000",3,3,"2,090",N/A,N/A,N/A,False,False,26845,Woodbridge
"2613 Creek Moor Ct, Woodbridge, VA 22191","$489,900",4,3.5,"2,116",N/A,N/A,N/A,False,False,26845,Woodbridge
"6193 Oaklawn Ln, Woodbridge, VA 22193","$699,900",5,3.5,"2,623",N/A,N/A,N/A,False,False,26845,Woodbridge
"14809 Darbydale Ave, Woodbridge, VA 22193","$674,500",5,4,"2,646",N/A,N/A,N/A,False,False,26845,Woodbridge
"3000 Tiger Ct, Woodbridge, VA 22192","$925,000",7,4,"5,298",N/A,N/A,N/A,False,False,26845,Woodbridge
"15013 Cardin Pl, Woodbridge, VA 22193","$365,000",3,2.5,"1,260",N/A,N/A,N/A,False,False,26845,Woodbridge
"12703 Lotte Dr Unit T1, Woodbridge, VA 22192","$197,000",1,1,715,N/A,N/A,N/A,False,False,26845,Woodbridge
"17012 Cass Brook Ln, Woodbridge, VA 22191","$660,000",4,2.5,"2,412",N/A,N/A,N/A,False,False,26845,Woodbridge
"14332 Ferndale Rd, Woodbridge, VA 22193","$525,000",4,2,"1,472",N/A,N/A,N/A,False,False,26845,Woodbridge
"2699 Cristina Ct, Woodbridge, VA 22192","$454,900",4,3.5,"1,857",N/A,N/A,N/A,False,False,26845,Woodbridge
"4527 Dale Creek Way, Woodbridge, VA 22193","$650,000",3,3.5,"2,772",N/A,N/A,N/A,False,False,26845,Woodbridge
"14436 Falmouth Dr, Woodbridge, VA 22193","$360,000",3,1.5,"1,260",N/A,N/A,N/A,False,False,26845,Woodbridge
"14321 Bismark Ave, Woodbridge, VA 22193","$450,000",3,2.5,"1,624",N/A,N/A,N/A,False,False,26845,Woodbridge
"4903 Lanyard Ln, Woodbridge, VA 22192","$749,900",4,3.5,"3,135",N/A,N/A,N/A,False,False,26845,Woodbridge
"3820 Danbury Ct, Woodbridge, VA 22193","$569,900",4,2.5,"1,799",N/A,N/A,N/A,False,False,26845,Woodbridge
"14762 Bell Tower Rd, Woodbridge, VA 22193","$845,000",5,4.5,"4,058",N/A,N/A,N/A,False,False,26845,Woodbridge
"14717 Barksdale St, Woodbridge, VA 22193","$399,990",3,1.5,"1,602",N/A,N/A,N/A,False,False,26845,Woodbridge
"13408 Forest Glen Rd, Woodbridge, VA 22191","$425,000",4,2,"1,021",N/A,N/A,N/A,False,False,26845,Woodbridge
"15415 Michigan Rd, Woodbridge, VA 22191","$449,990",3,1.5,"1,215",N/A,N/A,N/A,False,False,26845,Woodbridge
"15888 Aerial View Rd, Woodbridge, VA 22193","$920,000",5,4.5,"4,593",N/A,N/A,N/A,False,False,26845,Woodbridge
"3271 Bethel Church Dr, Woodbridge, VA 22192","$480,000",3,3,"1,418",N/A,N/A,N/A,False,False,26845,Woodbridge
"1849 Tiger Lily Cir, Woodbridge, VA 22192","$380,000",2,3.5,"1,312",N/A,N/A,N/A,False,False,26845,Woodbridge
"15718 John Diskin Cir, Woodbridge, VA 22191","$450,000",3,3.5,"1,340",N/A,N/A,N/A,False,False,26845,Woodbridge
"485 Harbor Side St #405, Woodbridge, VA 22191","$449,000",2,2,"1,674",N/A,N/A,N/A,False,False,26845,Woodbridge
"12991 Orleans St, Woodbridge, VA 22192","$590,000",4,4,"2,185",N/A,N/A,N/A,False,False,26845,Woodbridge
"6427 Osprey Ct, Woodbridge, VA 22192","$725,000",4,3.5,"3,042",N/A,N/A,N/A,False,False,26845,Woodbridge
"12896 Schalk Ct, Woodbridge, VA 22192","$475,000",3,3,"1,700",N/A,$108 hoa,N/A,True,False,26845,Woodbridge
"16340 Sandy Ridge Ct, Woodbridge, VA 22191","$935,000",6,5.5,"5,664",0.26 acre lot,$128 hoa,2,False,False,26845,Woodbridge
"13034 Tory Loop, Woodbridge, VA 22192","$445,700",3,3.5,"1,904",N/A,$93 hoa,N/A,False,False,26845,Woodbridge
"5015 Little Martha Way, Woodbridge, VA 22192","$699,000",4,3.5,"2,870",N/A,$134 hoa,2,False,False,26845,Woodbridge
"3940 Spirea Ct, Woodbridge, VA 22193","$815,000",4,3.5,"4,221",0.49 acre lot,$46 hoa,2,False,False,26845,Woodbridge
"12000 Cardamom Dr #12000, Woodbridge, VA 22192","$360,000",3,2,"1,411",N/A,N/A,N/A,False,False,26845,Woodbridge
"1809 Warren Dr, Woodbridge, VA 22191","$520,000",5,3,"1,940",N/A,N/A,N/A,False,False,26845,Woodbridge
"2919 Lexington Ct, Woodbridge, VA 22192","$425,000",4,2,"1,532",N/A,N/A,N/A,False,False,26845,Woodbridge
"15701 Palermo Ter, Woodbridge, VA 22191","$535,000",3,3,"2,424",N/A,N/A,N/A,False,False,26845,Woodbridge
"5284 Davis Ford Rd, Woodbridge, VA 22192","$715,000",3,2,"2,656",N/A,N/A,N/A,False,False,26845,Woodbridge
"3429 Eagle Ridge Dr, Woodbridge, VA 22191","$750,000",4,3.5,"3,270",N/A,N/A,N/A,False,False,26845,Woodbridge
"3908 Marquis Pl, Woodbridge, VA 22192","$437,500",3,2.5,"1,778",N/A,N/A,N/A,False,False,26845,Woodbridge
"15616 John Diskin Cir, Woodbridge, VA 22191","$450,000",3,3.5,"1,340",N/A,N/A,N/A,False,False,26845,Woodbridge
"14504 Fullerton Rd, Woodbridge, VA 22193","$567,890",5,3,"2,678",N/A,N/A,N/A,False,False,26845,Woodbridge
